"wd_id","wd_id_new","population","name_ar","name_bn","name_de","name_en","name_es","name_fr","name_el","name_hi","name_hu","name_id","name_it","name_ja","name_ko","name_nl","name_pl","name_pt","name_ru","name_sv","name_tr","name_vi","name_zh"
"Q860146","","","قمة بتة","","Bikku Bitti","Bikku Bitti","Bikku Bitti","Bikku Bitti","","","Bikku-Bitti","","Bikku Bitti","ビクー・ビティ","","Bikku Bitti","Bikku Bitti","Bikku Bitti","Бикку-Битти","Bikku Bitti","","",""
"Q485550","","","","","Anamudi","Anamudi","Anai Mudi","Anamudi","","अनाइमुडी","","","Anamudi","アナミュディ山","","Anamudi","Anai Mudi","Anamudi","Анай-Муди","Anai Mudi","","",""
"Q311330","","","القرنة السوداء","","Al-Qurnat as-Sauda","Qurnat as Sawda'","Qurnat as Sawdā'","Qurnat as Sawda'","","","","","Qurnat al-Sawda'","クルナ・アッサウダー山","","Qurnat as Sawda'","Kurnat as-Sauda","Qurnat as Sawda'","Курнет-эс-Сауда","Qurnat as Sawda'","","",""
"Q147826","","","","","Zard Kuh","Zard Kūh","Zard Kuh","Zard Kuh","","","","","Zard Kuh","ザルド山","","Zard Kūh","Zard Kuh","","Зерд-Кух","Zard Kūh","","",""
"Q29613993","","","","","","","","","","","","","","","","","","","","Daba Shan","","",""
"Q28794387","","","","","","","","","","","","","","","","","","","","Fenghuang Shan","","",""
"Q27288676","","","","","","","","","","","","","","","","","","","","Chiri-san","","",""
"Q26794321","","","","","","","","","","","","","","","","","","","","Nanda Devi","","",""
"Q26783773","","","","","","","","","","","","","","","","","","","","Mahendra Giri","","",""
"Q21584061","","","","","","","","","","","","","","","","","","","","Jabal ash Shaykh","","",""
"Q29620880","","","","","","Huanggangshan","","","","","","","","","","","","","","Huanggangshan","","",""
"Q29620877","","","","","","Huanggangliang","","","","","","","","","","","","","","Huanggangliang","","",""
"Q28946068","","","","","","Hongtu Zhang","","","","","","","","","","","","","","Hongtu Zhang","","",""
"Q28832190","","","","","","Jiuling Shan","","","","","","","","","","","","","","Jiuling Shan","","",""
"Q28794266","","","","","","Aktag","","","","","","","","","","","","","","Aktag","","",""
"Q23939923","","","","","","Ramlo","","","","","","","","","","","","","","Ramlo","","",""
"Q24032213","","","","","","","","","","","","","","","","Argun","","","","Argun","","",""
"Q24028774","","","","","","","","","","","","","","","","Gugu","","","","Gugu","","",""
"Q24026551","","","","","","","","","","","","","","","","Amba Moka","","","","Amba Moka","","",""
"Q21485532","","","","","Faure Peak","Faure Peak","","","","","","","","","","Faure Peak","","","","Faure Peak","","",""
"Q21472459","","","","","Mount Seelig","Mount Seelig","","","","","","","","","","Seelig","","","","Seelig","","",""
"Q28818890","","","","","","Maotou Shan","","","","","","","","","","Maotou Shan","","","","Maotou Shan","","",""
"Q27519827","","","","","","Adrar Bou Nasser","","","","","","","","","","Adrar Bou Nasser","","","","Adrar Bou Nasser","","",""
"Q27515019","","","","","","Jebel Lkst","","","","","","","","","","Jebel Lkst","","","","Jebel Lkst","","",""
"Q26975903","","","","","","Kūh-e Nāy Band","","","","","","","","","","Kūh-e Nāy Band","","","","Kūh-e Nāy Band","","",""
"Q26914610","","","","","","Kūh-e Garīn","","","","","","","","","","Kūh-e Garīn","","","","Kūh-e Garīn","","",""
"Q26907338","","","","","","Kūh-e Ḩājjī Ebrāhīm","","","","","","","","","","Kūh-e Ḩājjī Ebrāhīm","","","","Kūh-e Ḩājjī Ebrāhīm","","",""
"Q26875277","","","","","","Kūh-e Fāreghān","","","","","","","","","","Kūh-e Fāreghān","","","","Kūh-e Fāreghān","","",""
"Q23814924","","","","","","Garet el Djenoun","","","","","","","","","","Garet el Djenoun","","","","Garet el Djenoun","","",""
"Q21737779","","","","","","Sikaram","","","","","","","","","","Sikaram","","","","Sikaram","","",""
"Q20191405","","","","","Shah Fuladi","Shāh Fōlādī","","Shāh Fōlādī","","","","","","","","Shāh Fōlādī","","","","Shāh Fōlādī","","",""
"Q7188265","","","","","","Phu Soi Dao","","","Φου Σόι Ντάο","","","","Phu Soi Dao","","","Phu Soi Dao","","","","Phu Soi Dao","","",""
"Q17483826","","","","","","Gora Manas","","","","","","","","","","Gora Manas","","","","Gora Manas","","",""
"Q6947477","","","","","","Myinmoletkat Taung","","","","","","","","","","Myinmoletkat Taung","","","","Myinmoletkat Taung","","",""
"Q7474939","","","","","","Dome Fuji Station","Base Domo Fuji","Dôme Fuji","","","","","Stazione dome Fuji","ドームふじ基地","","","Dome Fuji","Dome Fuji","","Dome Fuji","","",""
"Q8536271","","","","","","Mount Saramati","","","","सारामाती पर्वत","","","","サラマティ山","","Mount Saramati","","Monte Saramati","","Mount Saramati","","",""
"Q6668076","","","","","","Loi Leng","","","","","","","","","","Loi Leng","","Loi Leng","","Loi Leng","","",""
"Q3647391","","","جبل أركنو","","Jabal Arkanu","Jabal Arkanu","","Jebel Arkanu","","","","","Gebel Archenu","","","Jabal Arkanu","","","","Jabal Arkanū","","",""
"Q5687603","","","","","Kuh-e Hazar","Kūh-e Hezār","","","","","","","","","","Kūh-e Hezār","","","","Kūh-e Hezār","","",""
"Q6389671","","","","","","Kennedy Peak","","","","","","","","","","Kennedy Peak","","","","Kennedy Peak","","",""
"Q3595688","","","","","","Kodachadri","","","","कुटजाद्रि","","","","","","Kodachadri","","","","Kodachadri","","",""
"Q4115846","","","جبل شيليا","","Djebel Chélia","Djebel Chélia","Djebel Chelia","Djebel Chélia","","","","","Djebel Chelia","","","Djebel Chélia","","Djebel Chélia","","Djebel Chelia","","",""
"Q3321953","","","","","","Mont Mohi","","mont Mohi","","","","","","","","Mont Mohi","","","","Mont Mohi","","",""
"Q3322001","","","","","","Mount Oku","","mont Oku","","","","","Monte Oku","オク山","","Mount Oku","","","","Mount Oku","","",""
"Q3113296","","","","","Mont Nabebe","Mont Nabemba","Monte Nabemba","mont Nabemba","","","","","Nabeba","ナベンバ山","","Mont Nabemba","Mont Nabeba","Monte Nabeba","","Mont Nabeba","","",""
"Q1950606","","","","","Mount Minto","Mount Minto","","mont Minto","","","","","","","","Mount Minto","","","","Minto","","",""
"Q2383371","","","جبل تيدغين","","","Jbel Tidighin","","Jbel Tidirhine","","","","","","","","Jbel Tidirhine","","Jbel Tidirhine","","Koudiet Tirbîrhîne","","",""
"Q3044073","","","","","","Sapitwa","","Sapitwa","","","","","","","","Sapitwa","","Sapitwa","","Sapitwa","","",""
"Q1261909","","","جبل يبر","","Dschabal Yibir","Jabal Yibir","Jabal Yibir","Jabal Yibir","","","","","","","","Jabal Yibir","","","","Jabal Yibir","","",""
"Q116675","","","","","Tena Kourou","Mount Tenakourou","Tenakourou","Tenakourou","","तेनाकुरु पहाड़","","","Tena Kourou","","","Tena Kourou","Pic de Nakourou","","","Tenakourou","","",""
"Q541800","","","جبل رم","","Dschabal Ram","Jabal Ram","Jabal Ramm","","","","","","","","","Jabal Ram","","","","Jabal Ramm","","",""
"Q239485","","","","","Phu Bia","Phou Bia","Phou Bia","Phou Bia","","फू बिया","Phou Bia","Phou Bia","Phou Bia","ビア山","","Phou Bia","Phou Bia","Phou Bia","","Phou Bia","","Phou Bia",""
"Q13770","","","","","Helan-Gebirge","Helan Mountains","Montañas Helan","monts Helan","","","","","Monti Helan","賀蘭山脈","","Helan Mountains","Helan Shan","","Хэланьшань","Helan Shan","Alaşan Dağları","","贺兰山"
"Q40758","","","جبل دمافند","দামভান্দ পর্বত","Damavand","Damavand","Damavand","mont Damavand","Νταμαβάντ","","Damávand","Gunung Damavand","Damavand","ダマーヴァンド山","다마반드 산","Demavend","Demawend","Monte Damavand","Демавенд","Demavend","Demavend Dağı","","德馬峰"
"Q152294","","","","","Inyangani","Mount Nyangani","Monte Nyangani","Nyangani","","","","","Monte Nyangani","ンヤンガニ山","","Nyangani","Inyangani","Monte Nyangani","Иньянгани","","Nyangani Dağı","","伊尼揚加尼山"
"Q143008","","","","","Tawan Bogd","Tavan Bogd","","Tavan Bogd","","","","","Tavan Bogd uul","タワン・ボグド山","타반보그드 산","Tavan Bogd","Tawan Bogd uul","Monte Tavan Bogd","Таван-Богдо-Ула","Tavan Bogd Uul","Tavan Bogd","","塔彎博格多"
"Q187315","","","","","Gunung Tahan","Mount Tahan","","Gunung Tahan","","","","","","タハン山","타한 산","Mount Tahan","Gunung Tahan","Monte Tahan","Гунунг-Тахан","","","","大汉山"
"Q211014","","","محطة فوستوك","","Wostok-Station","Vostok Station","Base Vostok","base antarctique Vostok","","","","Stasiun Vostok","Base Vostok","ボストーク基地","보스토크 기지","Vostokstation","Wostok","Estação Vostok","Восток","Vostok","Vostok İstasyonu","","沃斯托克站"
"Q191333","","","ممر خيبر","খাইবার গিরিপথ","Chaiber-Pass","Khyber Pass","Paso Khyber","Passe de Khyber","","ख़ैबर दर्रा","Haibár-hágó","Celah Khyber","Passo Khyber","カイバル峠","카이베르 고개","Khyberpas","Chajber","Passo Khyber","Хайберский проход","Khyberpasset","Hayber Geçidi","","开伯尔山口"
"Q247952","","","","","Batu","Mount Batu","","","","","","","","","","Mount Batu","","Monte Batu","Бату","Batu","","","巴圖山"
"Q513","","","جبل إفرست","মাউন্ট এভারেস্ট","Mount Everest","Mount Everest","Everest","Everest","Έβερεστ","एवरेस्ट पर्वत","Csomolungma","Everest","Everest","エベレスト","에베레스트산","Mount Everest","Mount Everest","Monte Everest","Джомолунгма","Mount Everest","Everest Dağı","Everest","珠穆朗瑪峰"
"Q271700","","","","","Noshak","Noshaq","Nowshak","Nowshak","","नोशक पर्वत","Novsak","Noshaq","Noshaq","ノシャック","노샤크 산","Noshaq","Noszak","Noshaq","Ношак","Nowshak","Noşak","","诺沙克峰"
"Q284780","","","","","Turpan-Senke","Turpan Depression","Depresión de Turfán","Dépression de Tourfan","","तुरफ़ान द्रोणी","Turfáni mélyföld","Cekungan Turpan","Depressione di Turfan","トルファン盆地","투루판 분지","Turpanlaagte","Kotlina Turfańska","Depressão de Turfan","Турфанская впадина","Turpan Pendi","Turfan Havzası","","吐鲁番盆地"
"Q7296","","","جبل كليمنجارو","কিলিমাঞ্জারো","Kilimandscharo","Mount Kilimanjaro","Kilimanjaro","Kilimandjaro","Κιλιμάντζαρο","किलिमंजारो","Kilimandzsáró","Kilimanjaro","Kilimangiaro","キリマンジャロ","킬리만자로 산","Kilimanjaro","Kilimandżaro","Kilimanjaro","Килиманджаро","Kilimanjaro","Kilimanjaro Dağı","Núi Kilimanjaro","乞力马扎罗山"
"Q43512","","","جبل كي 2","কে২","K2","K2","K2","K2","Κ2","के२","K2","K2","K2","K2","K2","K2","K2","K2","Чогори","K2","K2 Dağı","K2","喬戈里峰"
"Q332762","","","","","Dschengisch Tschokusu","Dzjengisj Tjokusu","Pico Jengish Chokusu","Jengish Chokusu","","जेन्गिश चोकुसु","","","Jengish Chokusu","ポベーダ山","포베다 산","Dzjengisj Tjokusu","Szczyt Zwycięstwa","Pico Jengish Chokusu","Пик Победы","Dzjengisj Tjokusu","Zafer Doruğu","","托木尔峰"
"Q403127","","","محطة كونكورديا","","Station Dome Concordia","Concordia Station","Base Concordia","base antarctique Concordia","","","","","Concordia","コンコルディア基地","","Concordia Station","Concordia","Base Concordia","Конкордия","Concordia","","","康宏站"
"Q41413","","","","","Pik Ismoil Somoni","Ismoil Somoni Peak","Pico Ismail Samani","Pic Ismail Samani","Ισμοΐλ Σομόνι Πικ","इस्माइल सामानी पर्वत","Iszmoilí Szomoní-csúcs","Puncak Ismail Samani","Picco Ismail Samani","イスモイル・ソモニ峰","이스모일소모니 봉","Ismail Samanipiek","Szczyt Ismaila Samaniego","Pico Ismail Samani","Пик Исмоила Сомони","Pik Ismoil Somoni","Somoni Zirvesi","Đỉnh Ismail Samani","伊斯梅尔·索莫尼峰"
"Q39231","","","جبل فوجي","ফুজি পর্বত","Fuji","Mount Fuji","Monte Fuji","mont Fuji","Φούτζι","फ्यूजीयामा","Fudzsi","Gunung Fuji","Monte Fuji","富士山","후지 산","Fuji","Fudżi","Monte Fuji","Фудзияма","Fuji","Fuji Dağı","mount fuji","富士山"
"Q72303","","","جبل أرارات","আরারাত পর্বত","Ararat","Mount Ararat","Monte Ararat","mont Ararat","Αραράτ","","Ararát-hegy","Ararat","Ararat","アララト山","아라라트 산","Ararat","Ararat","Monte Ararat","Арарат","Ararat","Ağrı Dağı","Núi Ararat","亞拉拉特山"
"Q120314","","","","","Wutai Shan","Mount Wutai","Monte Wutai","mont Wutai","","","Vutaj-hegy","Gunung Wutai","Monte Wutai","五台山","우타이 산","Wutai Shan","Wutai Shan","Monte Wutai","Утайшань","Wutaishan","Wutai Dağı","Ngũ Đài sơn","五台山"
"Q123782","","","","","Fansipan","Fansipan","Fansipan","Phan Xi Păng","","","","","Fan Si Pan","ファンシーパン山","","Fansipan","Phan Xi Păng","Fan Si Pan","Фаншипан","Fan Si Pan","Fansipan","Phan Xi Păng","番西邦峰"
"Q620860","","","جبل أونزين","","Unzen","Mount Unzen","Monte Unzen","mont Unzen","Όρος Άνζεν","माउण्टौनजने","","","Monte Unzen","雲仙岳","운젠 산","Unzen","Unzen","Monte Unzen","Ундзэн","","Unzen Dağı","","雲仙岳"
"Q524954","","","جبل تفتان البركاني","","Taftan","Kūh-e Taftān","Kuh-i-Taftán","Taftan","","","","","","タフターン山","","Kūh-e Taftān","Taftan","","Тефтан","Kūh-e Taftān","","","塔夫坦火山"
"Q503433","","","توبقال","","Jbel Toubkal","Jbel Toubkal","Monte Tubqal","Jbel Toubkal","","","Toubkal","Jbel Toubkal","Jbel Toubkal","ツブカル山","","Toubkal","Tubkal","Jbel Toubkal","Джебель-Тубкаль","Jbel Toubkal","","","图卜卡勒峰"
"Q608494","","","","","Pik Talgar","Pik Talgar","Pik Talgar","Pik Talgar","","","","","Pik Talgar","","","Pik Talgar","","Pik Talgar","Талгар","Pik Talgar","","","塔爾加爾峰"
"Q112568","","","","","Hua Shan","Mount Hua","Monte Hua","mont Hua","","","","","Monte Hua","華山","화산","Hua Shan","Hua Shan","","Хуашань","Hua Shan","Hua Dağı","Hoa Sơn","华山"
"Q107635","","","جبال تشانغباي","","Paektusan","Baekdu Mountain","Monte Paektu","mont Paektu","","बएकदू पर्वत","Pektu-hegy","Gunung Baekdu","Montagna Baitou","白頭山","백두산","Paektusan","Pektu-san","Montanha Baekdu","Пэктусан","Paektusan","Baekdu Dağı","Núi Trường Bạch","长白山"
"Q82019","","","كانغشينجونغا","কাঞ্চনজঙ্ঘা","Kangchendzönga","Kanchenjunga","Kanchenjunga","Kangchenjunga","Κανγκτσενγιούνγκα","कंचनजंघा","Kancsendzönga","Kangchenjunga","Kangchenjunga","カンチェンジュンガ","칸첸중가","Kangchenjunga","Kanczendzonga","Kanchenjunga","Канченджанга","Kangchenjunga","Kançencunga Dağı","Kangchenjunga","干城章嘉峰"
"Q128841","","","ساكوراجيما","সাকুরাজিমা","Sakurajima","Sakura Island","Sakurajima","Sakurajima","Σακουρατζίμα","","","Sakurajima","Sakurajima","桜島","사쿠라지마 섬","Sakurajima","Sakurajima","Sakurajima","Сакурадзима","","sakurajima yanardağı","Sakurajima","櫻島"
"Q737859","","","","","Karisimbi","Mount Karisimbi","Monte Karisimbi","mont Karisimbi","","","Karisimbi","","Karisimbi","カリシンビ山","","Mount Karisimbi","Karisimbi","Monte Karisimbi","Карисимби","Karisimbi","Karisimbi Dağı","","卡里辛比火山"
"Q811064","","","","","Batura Sar","Batura Sar","Batura Sar","Batura Sar","","बतुरा सर","","","Batura Mustagh I","バトゥーラ・サール","","Batura Sar","Batura Sar","Batura Sar","","","","","巴托拉峰"
"Q769525","","","","","Bintumani","Mount Bintumani","Bintumani","Loma Mansa","","","","","Monte Bintumani","ビントゥマニ山","","Mount Bintumani","Bintumani","Monte Bintumani","Бинтимани","Loma Mansa","","","洛馬曼薩山"
"Q724367","","","جبل بيلوكا","","Belucha","Belukha Mountain","Beluja","mont Béloukha","Όρος Μπελούκα","","Beluha","","Belucha","ベルーハ山","벨루하 산","Beloecha","Biełucha","Monte Belukha","Белуха","Belucha","Beluça","","別盧哈山"
"Q733132","","","","","Thabana Ntlenyana","Thabana Ntlenyana","Thabana Ntlenyana","Thabana Ntlenyana","","","Thabana Ntlenyana","","Thabana Ntlenyana","タバナントレニャナ山","","Thabana Ntlenyana","Thabana Ntlenyana","Thabana Ntlenyana","Тхабана-Нтленьяна","Thabana Ntlenyana","Thabana Ntlenyana Dağı","","塔巴纳恩特莱尼亚纳山"
"Q635179","","","","","Mount Afadjato","Mount Afadja","Monte Afadjato","mont Afadjato","","","","","Monte Afadjato","","","Mount Afadjato","Mount Afadjato","","Афаджато","","","","阿法賈托山"
"Q649162","","","","","Shimbiris","Shimbiris","Shimbiris","Shimbiris","","","","","Shimbiris","シンビリス山","","Shimbiris","Shimbiris","Shimbiris","","","","","桑比勒斯"
"Q130736","","","نانكا بربت","নাঙ্গা পর্বত","Nanga Parbat","Nanga Parbat","Nanga Parbat","Nanga Parbat","Νάνγκα Παρμπάτ","नंगा परबत","Nanga Parbat","Nanga Parbat","Nanga Parbat","ナンガ・パルバット","낭가파르바트","Nanga Parbat","Nanga Parbat","Nanga Parbat","Нангапарбат","Nanga Parbat","Nanga Parbat Dağı","Nanga Parbat","南迦帕尔巴特峰"
"Q165440","","","دهاولاغيري","ধবলগিরি","Dhaulagiri","Dhaulagiri","Dhaulagiri","Dhaulagiri","Νταουλαγκίρι","धौलागिरी","Dhaulagiri","","Dhaulagiri","ダウラギリ","다울라기리","Dhaulagiri","Dhaulagiri","Dhaulagiri","Дхаулагири","Dhaulagiri","Dhaulagiri","Dhaulagiri","道拉吉里峰"
"Q172070","","","جبل كينيا","","Mount-Kenya-Massiv","Mount Kenya","Monte Kenia","Mont Kenya","Όρος Κένυα","","Kenya-hegy","Gunung Kenya","Monte Kenya","ケニア山","케냐 산","Mount Kenya","Kenia","Monte Quénia","Кения","Mount Kenya","Kenya Dağı","Núi Kenya","肯尼亚山"
"Q886772","","","جبل مرة","","Marra","Marrah Mountains","","Djebel Marra","","","","","Jebel Marra","マッラ山脈","마라 산","Jebel Marra","Dżabal Marra","Jebel Marra","Марра","Jebel Marra","","","馬拉山脈"
"Q822326","","","تاهات","","Tahat","Mount Tahat","Tahat","Tahat","Ταχάτ","","Tahat","","Monte Tahat","タハト山","","Mount Tahat","Tahat","Tahat","Тахат","Tahat","","","塔哈特山"
"Q849129","","","","","Mont Richard-Molard","Mount Richard-Molard","Monte Nimba","mont Nimba","","","","","Monte Nimba","ニンバ山","","Mount Nimba","Nimba","Monte Richard-Molard","Нимба","Mont Nimba","","","寧巴峰"
"Q188982","","","جبل إريباص","","Mount Erebus","Mount Erebus","Monte Erebus","mont Erebus","Όρος Έρεβος","माउण्ट एरेबुस","","Gunung Erebus","Erebus","エレバス山","에러버스 산","Erebus","Erebus","Monte Erebus","Эребус","Mount Erebus","Erebus Dağı","Núi Erebus","埃里伯斯火山"
"Q190562","","","جبل كميرون","","Kamerunberg","Mount Cameroon","Monte Camerún","mont Cameroun","Όρος Καμερούν","माउण्ट कैमरून","Kamerun-hegy","","Monte Camerun","カメルーン山","카메룬 산","Mount Cameroon","Kamerun","Monte Camarões","Камерун","Kamerun","","Cameroun","喀麥隆火山"
"Q925688","","","جبل أولوداغ","","Uludağ","Uludağ","Ulu Dag","Uludağ","","","Uludağ","","Olimpo della Misia","ウルダー","울루 산","Uludağ","","Uludağ","Малый Олимп","","Uludağ","","烏魯達山"
"Q924312","","","","","Mount Sidley","Mount Sidley","Monte Sidley","mont Sidley","","सिडली पर्वत","","","Monte Sidley","","","Mount Sidley","Mount Sidley","Monte Sidley","Сидли","Sidley","Sidley Dağı","","西德利火山"
"Q948298","","","","","Kinyeti","Kinyeti","Kinyeti","Kinyeti","","","","","Kinyeti","キヌエティ山","","Kinyeti","Kinyeti","Kinyeti","Киньети","Kinyeti","","","基涅提峰"
"Q1037396","","","","","Bogda Feng","Bogda Peak","Bogda Shan","pic Bogda","","बोगदा पर्वत शृंखला","","","Bogda Feng","","보거다펑","Bogda Shan","Bogda Feng","Bogda Feng","Богдо-Ула","Bogda Feng","Bogda Zirvesi","","博格达峰"
"Q1140642","","","جبل كاترين","","Dschabal Katrin","Mount Catherine","Monte Catalina","mont Sainte-Catherine","Όρος της Αγίας Αικατερίνης","कैथरीन पर्वत","","","Monte Caterina","カテリーナ山","","Katharinaberg","Góra Świętej Katarzyny","Monte Santa Catarina","Гора Святой Екатерины","Katarinaberget","","","凯瑟琳山"
"Q1032812","","","جبل الدخان","","Dschabal ad-Duchan","Mountain of Smoke","Jabal ad-Dukhan","Djébel ad Dukhan","","","","","","ジャバル・アド・ドゥハーン","","Mountain of Smoke","Dżabal ad-Duchan","","Джабаль-ад-Духан","Jabal ad Dukhān","","","煙霧山"
"Q976055","","","","","Chappal Waddi","Chappal Waddi","Chappal Waddi","Chappal Waddi","","","","","Chappal Waddi","チャパル・ワッディ山","","Chappal Waddi","Chappal Waddi","Chappal Waddi","Чаппал-Вадди","Chappal Waddi","","","沙帕爾谷山"
"Q207132","","","","তিরিচমির","Tirich Mir","Tirich Mir","Tirich Mir","Tirich Mir","Τίριχ Μιρ","तिरिच मीर","Tiricsmir","Tirich Mir","Tirich Mir","ティリチミール","","Tirich Mir","Tiricz Mir","Tirich Mir","Тиричмир","Tirich Mir","","","蒂里杰米尔峰"
"Q210252","","","كلويشيفسكايا سوبكا","","Kljutschewskaja Sopka","Klyuchevskaya Sopka","Kliuchevskoi","Klioutchevskoï","Κλουτσέφκαγια","क्ल्यूचेव्सकाया","","","Ključevskaja Sopka","クリュチェフスカヤ山","클류쳅스카야 산","Kljoetsjevskaja Sopka","Kluczewska Sopka","Klyuchevskaya Sopka","Ключевская Сопка","Kljutjevskaja Sopka","","Klyuchevskaya Sopka","克柳切夫火山"
"Q1232136","","","جبل الشعانبي","","Djebel Chambi","Jebel ech Chambi","Djebel Chambi","Djebel Chambi","","","","","Djebel Chambi","シャンビ山","","Jebel ech Chambi","Dżabal asz-Szanabi","Djebel Chambi","Шамби","Jebel ech Chambi","Cebel-i Şambi Dağı","","舍阿奈比山"
"Q1261915","","","جبل شمس","","Dschabal Schams","Jebel Shams","Jebel Shams","Djebel Shams","","","","","Jabal Shams","シャムス山","","Djabal Sjams","Dżabal Szam","Jabal Shams","Эш-Шам","","","","沙姆山"
"Q1261935","","","جبل النبي شعيب","","Dschabal an-Nabi Schuʿaib","Jabal an Nabi Shu'ayb","Jabal an Nabi Shu'ayb","Jabal an Nabi Shu'ayb","Τζαμπάλ αν-Ναμπί Σουαΐμπ","","","","Jabal an Nabi Shu'ayb","ナビー・シュアイブ山","","Jabal an Nabi Shu'ayb","Dżabal an-Nabi Szuajb","Jabal an Nabi Shu'ayb","Джабаль Эн-Наби-Шуайб","","","","納比沙伊卜山"
"Q221666","","","جبل ستانلي","","Mount Stanley","Mount Stanley","Monte Stanley","mont Stanley","","","Stanley-hegy","Gunung Stanley","Monte Stanley","スタンリー山","스탠리 산","Mount Stanley","Góra Stanleya","Monte Stanley","Стэнли","Mont Ngaliema","","Núi Standley","斯坦利山"
"Q229107","","","","কৈলাস পর্বত","Kailash","Mount Kailash","Kailash","Kailash","","कैलाश पर्वत","Kajlás-hegy","","Kailash","カイラス山","카일라스 산","Kailash","Kajlas","Monte Kailash","Кайлас","Kailash","","Núi Kailash","冈仁波齐峰"
"Q358755","","","","","Mount Takahe","Mount Takahe","Monte Takahe","Mount Takahe","","","","","","","","Mount Takahe","","","","Takahe","","","塔卡黑火山"
"Q482644","","","","","Seoraksan","Seoraksan","Seoraksan","Seoraksan","","","","Gunung Seorak","Monte Seorak","雪嶽山","설악산","Seoraksan","Sorak-san","Seoraksan","Сораксан","Seoraksan","","Núi Seorak","雪嶽山"
"Q275435","","","","","Ras Daschän","Ras Dashen","Monte Ras Dejen","Ras Dashan","Ρας Ντασέν","","Ras Dashan","Ras Dashen","Ras Dascian","ラス・ダシャン山","","Ras Dashan","Ras Daszan","Ras Dashan","Рас-Дашэн","Ras Dashen","","Ras Dashen","拉斯·达善峰"
"Q1516857","","","","","Monte Namuli","Mount Namuli","Monte Namuli","mont Namuli","","","","","","","","Mount Namuli","","","","","","","納穆利山"
"Q1353678","","","","","Monte Binga","Monte Binga","Monte Binga","mont Binga","","","","","Monte Binga","ビンガ山","","Monte Binga","Binga","Monte Binga","Бинга","Binga","","","賓加山"
"Q713836","","","","","Iwate","Mount Iwate","Monte Iwate","mont Iwate","","","","","","岩手山","","Mount Iwate","","Monte Iwate","","","","Núi Iwate","岩手山"
"Q500275","","","","","Yu Shan","Yushan","Yu Shan","Yu Shan","Γιου-Σαν","","","Yushan","Yu Shan","玉山","위 산","Yu Shan","Yu Shan","Yu Shan","Юйшань","Yushan","Yushan","Ngọc Sơn","玉山"
"Q539772","","","","","Phnom Aural","Phnom Aural","Phnom Aural","Phnum Aoral","","","Phnom Aoral","","Phnom Aural","アオラル山","","Phnom Aural","Aural","Phnum Aoral","Ораль","Phnum Aôral","","Phnom Aural","奥拉尔山"
"Q693429","","","","","","Wuzhi Mountain","","mont Wuzhi","","","","","","五指山","","Wuzhi Mountain","","Wuzhi","","Wuzhi Shan","","Ngũ Chỉ Sơn","五指山"
"Q1560829","","","","","Ulugh Muztagh","Ulugh Muztagh","Ulugh Muztagh","Ulugh Muztagh","","","","","","","","Ulugh Muztagh","Ulug Muztag","Ulugh Muztagh","Улугмузтаг","Muztag Feng","Uluğ Muzdağ","","木孜塔格山"
"Q1572208","","","","","Otgon Tenger Uul","Otgontenger","","Otgontenger","","","Otgontenger-hegy","","","オトゴンテンゲル山","","Otgontenger","Otgontenger uul","Monte Otgontenger","Отгон-Тэнгэр","Otgon Tenger Uul","Ötügen dağ","","奧特根騰格爾峰"
"Q1518286","","","","","Pico Basile","Pico Basilé","Pico Basilé","Pico Basilé","","","Pico Basilé","","Pico Basilé","バジーレ山","","Pico Basilé","Pico Basilé","Pico Basilé","Пико Базиле","Pico Basile","","","巴希萊峰"
"Q1616285","","","","জ্যাকসন পর্বত","Mount Jackson","Mount Jackson","Monte Jackson","mont Jackson","","","","","","","","Mount Jackson","Góra Jacksona","Monte Jackson","","Jackson","","","傑克遜山"
"Q1481864","","","تاي مو شان","","Tai Mo Shan","Tai Mo Shan","","Tai Mo Shan","","","","","Tai Mo Shan","大帽山","","Tai Mo Shan","Tai Mo Shan","","","Tai Mo Shan","","Đại Mạo Sơn","大帽山"
"Q1537157","","","جبل غونغا","","Gongga Shan","Mount Gongga","Monte Gongga","Minya Konka","","माउंट गॉन्गा","","","Gongga Shan","ミニヤコンカ","","Mount Gongga","Minya Konka","Gongga Shan","","Gongga Shan","","Núi Gongga","贡嘎山"
"Q1140075","","","جبل دوى إن تانون","","Doi Inthanon","Doi Inthanon","Doi Inthanon","Doi Inthanon","","","","","Doi Inthanon","ドイ・インタノン山","도이 인타논","Doi Inthanon","Doi Inthanon","Doi Inthanon","Дойинтанон","Doi Inthanon","","Doi Inthanon","因他暖山"
"Q1109058","","","","","Nyenchen Tanglha","Mount Nyenchen Tanglha","","mont Nyainqentanglha","","न्येनचेन थंगल्हा पर्वत","","","","ニェンチェンタンラ山","","Mount Nyenchen Tanglha","","","","Nyainqêntanglha Feng","","","念青唐古拉峰"
"Q1050238","","","","","Namjagbarwa","Namcha Barwa","Namcha Barwa","Namcha Barwa","","नमचा बरवा","","","Namcha Barwa","ナムチャバルワ","남차바르와 산","Namjagbarwa","Namcze Barwa","Namcha Barwa","Намча Барва","Namtja Barwa","Namcha Barwa","Namcha Barwa","南迦巴瓦峰"
